Nombre,Ciudad,Ingreso,Edad,Genero,Nivel educativo,Pobreza,Subsidio
Jose,Barcelona,1502,60,M,Doctorado,1,0
Ana,Barcelona,2750,21,F,Doctorado,1,0
Diego,Zaragoza,4003,41,F,Bachillerato,0,0
Carlos,Bilbao,1317,46,F,Maestría,1,0
Maria,Bilbao,1532,51,F,Bachillerato,1,1
Maria,Madrid,3924,46,F,Maestría,1,0
Juan,Sevilla,1890,37,F,Maestría,1,0
Ana,Zaragoza,2807,63,F,Licenciatura,1,0
Maria,Barcelona,2393,22,F,Bachillerato,1,1
Ana,Madrid,4433,24,M,Licenciatura,1,0
Elena,Palma de Mallorca,1711,69,M,Maestría,0,0
Pedro,Madrid,3584,48,M,Bachillerato,1,1
Ana,Barcelona,1206,41,M,Maestría,1,0
Diego,Barcelona,3591,26,M,Bachillerato,0,0
Maria,Bilbao,4351,56,M,Licenciatura,0,1
Carlos,Zaragoza,2003,23,M,Doctorado,0,1
Carlos,Barcelona,4454,31,F,Doctorado,1,1
Pedro,Madrid,1405,65,F,Licenciatura,0,0
Laura,Madrid,3718,25,F,Maestría,0,1
Luis,Barcelona,1546,22,F,Licenciatura,0,0
Jose,Zaragoza,2207,40,M,Doctorado,0,1
Carlos,Zaragoza,4954,33,M,Maestría,0,0
Maria,Málaga,3134,29,M,Bachillerato,1,0
Maria,Málaga,4465,69,M,Bachillerato,1,0
Maria,Valencia,2368,42,M,Maestría,1,1
Diego,Madrid,2547,68,M,Bachillerato,0,0
Maria,Palma de Mallorca,1413,55,M,Bachillerato,0,0
Diego,Málaga,4359,43,M,Bachillerato,0,1
Elena,Bilbao,3655,59,F,Maestría,0,1
Ana,Las Palmas,1940,44,F,Licenciatura,1,0
Luis,Madrid,3203,18,F,Doctorado,1,0
Jose,Las Palmas,2026,43,M,Licenciatura,1,0
Carlos,Valencia,1297,25,M,Doctorado,0,0
Pedro,Barcelona,1262,63,F,Bachillerato,1,1
Luis,Barcelona,3815,35,F,Maestría,0,0
Elena,Madrid,1230,24,F,Bachillerato,1,1
Pedro,Valencia,2703,68,F,Doctorado,1,0
Diego,Málaga,2038,43,F,Licenciatura,1,1
Jose,Zaragoza,1245,66,F,Maestría,1,1
Maria,Zaragoza,2202,29,F,Maestría,0,1
Juan,Málaga,3075,60,F,Bachillerato,0,1
Pedro,Bilbao,2620,49,F,Maestría,1,0
Carlos,Málaga,4438,25,F,Bachillerato,0,0
Elena,Málaga,1435,52,M,Doctorado,0,0
Diego,Sevilla,3203,26,F,Licenciatura,1,0
Laura,Málaga,2642,49,F,Licenciatura,1,1
Juan,Madrid,3056,51,F,Maestría,0,1
Laura,Bilbao,4400,40,M,Bachillerato,0,0
Carlos,Bilbao,1456,66,F,Licenciatura,1,1
Elena,Barcelona,2699,60,M,Maestría,1,0
Carlos,Las Palmas,2407,52,M,Licenciatura,1,1
Maria,Sevilla,3334,25,F,Bachillerato,0,1
Juan,Bilbao,1306,67,F,Maestría,1,0
Elena,Sevilla,2637,45,F,Licenciatura,0,0
Carlos,Málaga,3417,23,F,Bachillerato,0,0
Maria,Palma de Mallorca,3650,33,F,Maestría,1,1
Carlos,Madrid,2749,26,M,Maestría,0,0
Elena,Las Palmas,1114,51,M,Doctorado,0,0
Diego,Málaga,3561,65,M,Bachillerato,0,1
Elena,Málaga,3578,26,M,Licenciatura,0,0
Maria,Bilbao,4841,27,F,Licenciatura,1,0
Maria,Málaga,3932,57,F,Bachillerato,0,0
Laura,Zaragoza,1575,55,F,Licenciatura,0,0
Ana,Granada,2076,62,M,Bachillerato,1,1
Maria,Valencia,4960,20,M,Licenciatura,0,1
Carlos,Palma de Mallorca,4669,28,F,Doctorado,1,1
Jose,Las Palmas,1414,40,F,Licenciatura,1,0
Ana,Barcelona,1432,62,M,Licenciatura,0,1
Pedro,Málaga,3185,23,M,Licenciatura,0,1
Laura,Bilbao,4542,58,F,Licenciatura,0,0
Maria,Sevilla,4324,47,F,Bachillerato,0,1
Jose,Madrid,1440,33,F,Doctorado,0,1
Jose,Granada,3918,35,F,Licenciatura,1,0
Juan,Sevilla,2810,29,F,Licenciatura,0,0
Maria,Las Palmas,2342,47,F,Bachillerato,0,1
Elena,Barcelona,2430,31,F,Doctorado,0,1
Maria,Valencia,1039,36,M,Bachillerato,0,1
Pedro,Palma de Mallorca,3750,28,F,Bachillerato,1,1
Elena,Valencia,2813,25,F,Doctorado,1,1
Pedro,Valencia,4725,65,M,Licenciatura,0,0
Juan,Las Palmas,1553,69,M,Maestría,1,1
Ana,Barcelona,1153,58,M,Doctorado,0,0
Ana,Málaga,4298,60,M,Bachillerato,0,1
Diego,Granada,3029,21,M,Licenciatura,1,1
Juan,Madrid,1187,20,F,Bachillerato,0,0
Laura,Palma de Mallorca,1198,54,F,Bachillerato,1,0
Juan,Madrid,1536,65,M,Licenciatura,1,0
Carlos,Sevilla,2078,61,F,Bachillerato,1,0
Elena,Málaga,1569,58,M,Licenciatura,0,0
Ana,Las Palmas,3520,49,F,Licenciatura,0,1
Laura,Barcelona,2855,39,M,Licenciatura,1,0
Laura,Granada,2298,69,F,Maestría,0,0
Ana,Bilbao,4223,42,F,Bachillerato,0,0
Luis,Las Palmas,2052,55,M,Bachillerato,0,0
Laura,Zaragoza,2703,40,F,Bachillerato,1,1
Juan,Granada,1991,27,F,Doctorado,1,1
Ana,Zaragoza,1146,55,F,Maestría,1,0
Maria,Madrid,4302,19,F,Maestría,1,1
Carlos,Bilbao,2143,40,F,Bachillerato,0,1
Luis,Madrid,1327,66,F,Doctorado,1,0
Juan,Palma de Mallorca,2560,65,M,Bachillerato,1,1
Maria,Zaragoza,3359,67,M,Doctorado,1,0
Laura,Sevilla,4174,59,F,Bachillerato,1,0
Diego,Bilbao,4925,29,F,Doctorado,0,0
Juan,Granada,2473,63,M,Maestría,1,0
Jose,Bilbao,4186,24,M,Licenciatura,1,0
Jose,Las Palmas,2158,64,F,Bachillerato,0,0
Maria,Granada,2574,38,M,Maestría,1,1
Carlos,Valencia,4562,49,M,Bachillerato,0,0
Diego,Sevilla,1213,46,M,Bachillerato,0,0
Luis,Barcelona,2409,53,M,Bachillerato,0,0
Laura,Barcelona,1601,55,F,Bachillerato,0,1
Pedro,Sevilla,1417,30,M,Maestría,1,0
Jose,Madrid,4557,39,F,Maestría,1,0
Maria,Barcelona,3874,33,F,Maestría,0,1
Pedro,Málaga,3447,56,M,Licenciatura,1,0
Luis,Las Palmas,2858,45,F,Doctorado,1,1
Maria,Valencia,3283,23,M,Bachillerato,1,1
Luis,Barcelona,4265,47,M,Licenciatura,0,0
Ana,Sevilla,1696,61,F,Doctorado,1,1
Diego,Málaga,2880,55,F,Bachillerato,0,0
Laura,Barcelona,2330,35,F,Doctorado,0,0
Elena,Madrid,4363,61,M,Maestría,1,1
Diego,Las Palmas,3738,20,F,Bachillerato,1,0
Diego,Zaragoza,4845,34,F,Doctorado,1,1
Pedro,Valencia,2634,29,F,Licenciatura,0,1
Laura,Granada,4731,30,M,Licenciatura,0,0
Elena,Madrid,3432,29,M,Maestría,1,0
Maria,Las Palmas,1068,37,F,Doctorado,1,1
Laura,Málaga,3214,55,M,Licenciatura,1,1
Carlos,Zaragoza,4517,36,F,Doctorado,0,0
Laura,Zaragoza,1600,64,M,Licenciatura,0,1
Carlos,Sevilla,3185,33,F,Bachillerato,1,1
Luis,Barcelona,4910,55,M,Maestría,1,0
Jose,Palma de Mallorca,1128,30,F,Maestría,1,1
Juan,Barcelona,2190,41,M,Maestría,0,1
Luis,Málaga,1377,55,M,Maestría,1,1
Laura,Málaga,4314,39,M,Doctorado,0,0
Juan,Málaga,4676,25,F,Maestría,0,1
Ana,Zaragoza,1981,35,F,Bachillerato,0,0
Luis,Palma de Mallorca,2826,63,F,Maestría,0,1
Ana,Las Palmas,4877,36,F,Bachillerato,0,1
Pedro,Barcelona,2458,26,F,Maestría,0,0
Diego,Granada,1633,60,M,Doctorado,0,0
Ana,Granada,3183,65,F,Licenciatura,0,1
Jose,Zaragoza,1945,65,F,Doctorado,1,1
Luis,Madrid,1911,52,M,Bachillerato,0,0
Ana,Bilbao,2819,53,M,Bachillerato,1,0
Laura,Palma de Mallorca,4414,60,M,Doctorado,1,1
Maria,Sevilla,4227,28,F,Licenciatura,1,1
Laura,Las Palmas,4337,56,M,Doctorado,1,1
Carlos,Zaragoza,4051,56,M,Licenciatura,0,1
Jose,Las Palmas,1468,46,F,Licenciatura,0,0
Elena,Barcelona,2564,48,M,Bachillerato,0,1
Juan,Barcelona,1244,60,M,Bachillerato,0,1
Maria,Valencia,1951,40,M,Doctorado,1,1
Juan,Madrid,3059,54,M,Bachillerato,0,1
Laura,Palma de Mallorca,1231,18,M,Licenciatura,0,1
Pedro,Granada,1003,47,M,Maestría,1,1
Laura,Granada,4162,52,F,Doctorado,0,0
Carlos,Málaga,2651,21,M,Licenciatura,0,0
Elena,Granada,2358,34,M,Bachillerato,0,1
Pedro,Palma de Mallorca,1110,27,F,Doctorado,0,1
Elena,Madrid,4390,18,F,Doctorado,1,1
Maria,Las Palmas,2209,60,F,Licenciatura,1,0
Laura,Zaragoza,2611,62,M,Licenciatura,1,0
Ana,Sevilla,1702,28,F,Licenciatura,1,1
Pedro,Las Palmas,3343,56,M,Bachillerato,1,1
Laura,Madrid,2023,22,M,Doctorado,1,0
Elena,Sevilla,4093,31,F,Bachillerato,1,0
Laura,Barcelona,2542,59,F,Licenciatura,0,1
Maria,Valencia,3568,48,F,Bachillerato,0,0
Elena,Valencia,2386,66,F,Licenciatura,1,0
Maria,Barcelona,1133,66,F,Maestría,1,0
Luis,Zaragoza,3489,64,M,Doctorado,1,0
Juan,Barcelona,1073,50,M,Licenciatura,1,1
Ana,Las Palmas,4359,38,F,Licenciatura,1,0
Jose,Madrid,3474,43,F,Doctorado,1,1
Ana,Palma de Mallorca,3765,31,M,Licenciatura,1,0
Diego,Sevilla,3398,37,M,Bachillerato,1,1
Laura,Barcelona,1574,67,M,Bachillerato,1,1
Pedro,Valencia,2241,38,F,Licenciatura,1,1
Carlos,Palma de Mallorca,2910,52,M,Doctorado,1,0
Elena,Sevilla,1739,61,F,Licenciatura,1,1
Pedro,Valencia,3835,66,F,Bachillerato,1,0
Laura,Sevilla,4657,28,M,Maestría,0,1
Laura,Granada,1503,37,F,Bachillerato,1,0
Maria,Málaga,2422,46,F,Doctorado,0,0
Luis,Madrid,4272,63,F,Maestría,0,0
Luis,Bilbao,2321,69,F,Licenciatura,1,1
Juan,Sevilla,1502,52,F,Bachillerato,0,0
Elena,Palma de Mallorca,3749,53,F,Doctorado,0,1
Juan,Palma de Mallorca,3072,42,F,Licenciatura,1,0
Laura,Sevilla,4079,36,M,Maestría,0,1
Maria,Palma de Mallorca,1507,32,F,Licenciatura,0,1
Ana,Granada,1408,45,F,Doctorado,1,1
Maria,Granada,2172,39,M,Doctorado,0,0
Luis,Barcelona,1981,60,F,Maestría,1,0
Pedro,Las Palmas,4997,34,M,Bachillerato,1,1
Maria,Sevilla,4537,44,M,Maestría,0,0
Pedro,Sevilla,2497,59,M,Bachillerato,1,0
Juan,Málaga,3441,67,M,Doctorado,0,0
Pedro,Las Palmas,4383,28,F,Maestría,0,1
Maria,Bilbao,1371,66,M,Bachillerato,1,0
Elena,Zaragoza,3593,55,M,Doctorado,1,0
Elena,Bilbao,1267,48,F,Doctorado,0,1
Carlos,Granada,1653,23,M,Licenciatura,0,1
Juan,Palma de Mallorca,4504,35,M,Maestría,1,1
Laura,Zaragoza,4264,63,M,Doctorado,0,1
Diego,Sevilla,1037,32,M,Maestría,1,1
Carlos,Sevilla,1874,53,M,Doctorado,1,1
Ana,Málaga,4454,38,F,Bachillerato,0,1
Luis,Barcelona,4046,50,M,Bachillerato,0,1
Jose,Bilbao,3243,51,F,Bachillerato,1,1
Ana,Valencia,1497,58,M,Bachillerato,1,1
Juan,Zaragoza,2310,26,F,Doctorado,0,1
Carlos,Bilbao,2151,51,M,Bachillerato,1,1
Ana,Barcelona,2377,66,M,Licenciatura,1,1
Jose,Málaga,1123,39,M,Doctorado,0,1
Diego,Zaragoza,3035,30,M,Bachillerato,0,1
Pedro,Palma de Mallorca,3422,53,M,Maestría,0,1
Pedro,Madrid,1652,67,M,Licenciatura,1,1
Ana,Granada,2445,25,M,Doctorado,1,0
Ana,Málaga,2810,57,F,Licenciatura,0,0
Maria,Madrid,3133,24,F,Doctorado,1,0
Luis,Sevilla,1488,54,M,Doctorado,1,1
Ana,Barcelona,2570,34,F,Bachillerato,0,1
Elena,Sevilla,1725,47,M,Doctorado,0,0
Pedro,Palma de Mallorca,3632,58,M,Maestría,1,0
Elena,Granada,1742,54,F,Licenciatura,1,1
Pedro,Barcelona,1692,29,M,Licenciatura,0,1
Maria,Bilbao,1436,30,M,Licenciatura,0,0
Luis,Las Palmas,3958,38,F,Maestría,0,0
Maria,Palma de Mallorca,3360,47,F,Doctorado,0,0
Juan,Sevilla,2238,34,M,Maestría,1,0
Carlos,Madrid,2446,25,F,Licenciatura,0,1
Juan,Madrid,2177,30,M,Licenciatura,0,1
Luis,Barcelona,4547,42,F,Maestría,0,1
Laura,Barcelona,3924,43,F,Licenciatura,1,0
Diego,Valencia,4387,46,M,Maestría,1,0
Carlos,Barcelona,3028,54,F,Licenciatura,1,1
Diego,Palma de Mallorca,1094,63,M,Bachillerato,0,1
Jose,Zaragoza,4771,58,F,Doctorado,0,0
Luis,Zaragoza,4421,37,F,Licenciatura,0,0
Laura,Málaga,2945,63,F,Doctorado,1,1
Elena,Las Palmas,2435,30,M,Bachillerato,1,0
Pedro,Málaga,3499,69,M,Maestría,1,0
Maria,Bilbao,2747,32,F,Maestría,1,1
Elena,Madrid,4159,52,F,Doctorado,1,0
Elena,Sevilla,3350,19,M,Bachillerato,0,1
Pedro,Barcelona,1897,46,M,Licenciatura,0,1
Carlos,Granada,4428,39,M,Bachillerato,1,1
Carlos,Palma de Mallorca,4663,65,M,Doctorado,0,1
Elena,Palma de Mallorca,2390,61,F,Bachillerato,0,1
Ana,Las Palmas,3475,43,M,Licenciatura,1,0
Juan,Granada,2019,68,F,Bachillerato,1,0
Jose,Madrid,2187,18,M,Licenciatura,0,0
Diego,Granada,4269,41,M,Doctorado,0,1
Maria,Sevilla,1665,44,F,Maestría,1,1
Ana,Málaga,2759,58,F,Doctorado,0,0
Juan,Zaragoza,1290,64,M,Bachillerato,1,1
Juan,Bilbao,3668,18,M,Maestría,0,1
Carlos,Palma de Mallorca,3472,48,F,Maestría,0,0
Juan,Madrid,4285,61,M,Maestría,1,0
Diego,Sevilla,4210,23,M,Bachillerato,1,0
Elena,Valencia,2926,57,F,Bachillerato,0,1
Maria,Sevilla,2588,58,M,Doctorado,0,0
Elena,Madrid,4166,25,M,Licenciatura,0,0
Pedro,Valencia,2982,30,M,Licenciatura,1,1
Diego,Granada,3289,26,F,Doctorado,1,1
Pedro,Las Palmas,2698,47,F,Doctorado,1,1
Diego,Sevilla,4117,55,F,Bachillerato,0,0
Laura,Palma de Mallorca,3640,22,F,Licenciatura,0,1
Diego,Las Palmas,2624,26,M,Licenciatura,0,0
Luis,Las Palmas,1849,57,M,Bachillerato,0,0
Laura,Madrid,1452,54,M,Maestría,0,1
Carlos,Palma de Mallorca,1312,55,F,Maestría,1,1
Laura,Valencia,2583,55,M,Bachillerato,1,1
Pedro,Valencia,1072,26,F,Doctorado,1,1
Laura,Granada,3872,43,M,Doctorado,1,0
Diego,Las Palmas,2562,53,F,Bachillerato,0,1
Laura,Madrid,2415,19,F,Licenciatura,1,1
Carlos,Málaga,1203,37,F,Bachillerato,0,0
Pedro,Granada,2596,35,F,Maestría,0,1
Ana,Barcelona,1412,60,F,Maestría,0,1
Pedro,Sevilla,3403,21,M,Doctorado,0,1
Elena,Madrid,3714,60,F,Licenciatura,0,0
Pedro,Málaga,1381,40,F,Bachillerato,0,1
Ana,Bilbao,1633,20,F,Bachillerato,0,1
Juan,Madrid,4679,46,M,Bachillerato,1,1
Luis,Las Palmas,2733,21,M,Doctorado,1,0
Pedro,Valencia,2572,53,M,Licenciatura,1,0
Luis,Zaragoza,4617,49,M,Bachillerato,0,1
Jose,Barcelona,3072,47,M,Doctorado,1,1
Juan,Las Palmas,4383,53,M,Maestría,0,0
Jose,Valencia,3611,19,M,Licenciatura,1,0
Jose,Sevilla,4013,66,M,Bachillerato,0,1
Luis,Sevilla,4749,20,M,Licenciatura,1,1
Jose,Málaga,3900,46,M,Maestría,1,0
Laura,Zaragoza,1770,42,F,Bachillerato,1,0
Ana,Madrid,1692,40,M,Bachillerato,1,1
Diego,Sevilla,2300,25,F,Doctorado,1,0
Juan,Palma de Mallorca,3950,50,F,Licenciatura,1,0
Maria,Madrid,3208,56,M,Doctorado,0,0
Luis,Palma de Mallorca,2080,32,F,Licenciatura,1,1
Jose,Valencia,2332,63,M,Licenciatura,1,1
Luis,Palma de Mallorca,4991,22,M,Maestría,1,0
Laura,Palma de Mallorca,1439,50,F,Licenciatura,0,1
Laura,Las Palmas,1151,20,F,Bachillerato,1,0
Juan,Barcelona,2851,41,F,Bachillerato,1,0
Carlos,Málaga,3723,55,M,Doctorado,0,1
Carlos,Bilbao,4288,18,M,Maestría,1,1
Maria,Granada,2169,31,F,Bachillerato,0,1
Laura,Barcelona,3549,48,F,Bachillerato,0,0
Laura,Madrid,3994,44,M,Licenciatura,1,1
Carlos,Málaga,2353,18,M,Doctorado,0,1
Ana,Málaga,2781,49,F,Bachillerato,1,0
Maria,Las Palmas,2550,48,M,Licenciatura,0,1
Pedro,Granada,2914,64,M,Maestría,1,0
Elena,Las Palmas,3413,65,F,Bachillerato,0,0
Elena,Zaragoza,4648,65,F,Doctorado,0,0
Luis,Las Palmas,3336,67,M,Doctorado,1,0
Elena,Sevilla,4510,48,M,Bachillerato,0,0
Laura,Zaragoza,1645,18,F,Doctorado,0,0
Juan,Zaragoza,4073,25,M,Maestría,0,1
Juan,Valencia,2461,51,F,Doctorado,0,0
Laura,Zaragoza,1645,44,M,Maestría,0,0
Diego,Sevilla,4317,27,F,Doctorado,0,1
Elena,Sevilla,4542,19,M,Licenciatura,1,0
Maria,Valencia,4462,68,M,Licenciatura,1,0
Diego,Bilbao,3407,30,F,Licenciatura,0,1
Ana,Bilbao,4836,65,F,Doctorado,1,1
Maria,Madrid,4866,45,M,Maestría,0,0
Elena,Barcelona,2702,65,M,Maestría,0,1
Carlos,Palma de Mallorca,1118,39,F,Bachillerato,0,1
Laura,Palma de Mallorca,3369,20,F,Bachillerato,1,0
Diego,Bilbao,3830,51,F,Licenciatura,0,1
Luis,Málaga,3100,59,F,Maestría,1,0
Maria,Zaragoza,2843,40,M,Bachillerato,1,1
Carlos,Palma de Mallorca,2059,59,M,Maestría,1,1
Elena,Palma de Mallorca,3715,23,F,Doctorado,1,1
Diego,Madrid,2788,59,M,Licenciatura,1,1
Elena,Valencia,2360,33,M,Maestría,0,0
Carlos,Barcelona,3195,26,M,Bachillerato,0,0
Juan,Granada,1955,20,F,Maestría,1,0
Pedro,Palma de Mallorca,2138,23,M,Licenciatura,1,0
Jose,Granada,2981,56,F,Bachillerato,0,1
Diego,Sevilla,1918,32,M,Bachillerato,1,1
Elena,Bilbao,3436,48,M,Licenciatura,1,0
Pedro,Palma de Mallorca,1873,25,F,Doctorado,0,1
Luis,Zaragoza,2846,68,F,Maestría,1,1
Juan,Bilbao,1387,31,M,Maestría,1,0
Ana,Madrid,2598,26,F,Maestría,1,1
Pedro,Madrid,3023,20,M,Maestría,1,0
Ana,Málaga,1553,20,M,Maestría,1,0
Diego,Bilbao,4726,59,M,Bachillerato,1,1
Jose,Las Palmas,3181,18,F,Licenciatura,0,0
Jose,Valencia,1020,65,M,Licenciatura,0,0
Jose,Zaragoza,4519,48,F,Licenciatura,1,1
Ana,Bilbao,1190,49,F,Licenciatura,0,0
Pedro,Zaragoza,4660,43,M,Bachillerato,1,0
Juan,Málaga,3521,36,M,Doctorado,0,0
Elena,Zaragoza,4325,42,M,Bachillerato,0,0
Juan,Bilbao,2631,27,F,Maestría,0,0
Carlos,Las Palmas,2587,64,M,Maestría,1,0
Ana,Bilbao,4499,38,M,Licenciatura,0,0
Maria,Barcelona,3262,26,F,Doctorado,0,1
Maria,Bilbao,1223,60,M,Doctorado,0,0
Luis,Sevilla,3174,41,M,Licenciatura,1,1
Maria,Málaga,1602,43,F,Licenciatura,0,0
Carlos,Málaga,3807,69,F,Maestría,0,1
Diego,Málaga,2321,19,M,Doctorado,0,0
Elena,Las Palmas,2653,56,M,Bachillerato,0,1
Maria,Madrid,3772,43,M,Maestría,1,0
Jose,Barcelona,4552,65,M,Maestría,0,0
Ana,Sevilla,4665,44,F,Licenciatura,0,0
Luis,Bilbao,3872,29,M,Bachillerato,0,1
Diego,Bilbao,1991,38,M,Maestría,1,1
Luis,Las Palmas,2725,29,M,Maestría,0,1
Pedro,Las Palmas,2340,18,F,Bachillerato,1,1
Laura,Barcelona,2587,28,F,Bachillerato,0,1
Jose,Sevilla,1840,32,M,Bachillerato,0,0
Diego,Valencia,2848,61,F,Maestría,0,1
Ana,Valencia,1510,32,F,Bachillerato,0,0
Juan,Madrid,4393,50,M,Doctorado,1,1
Luis,Zaragoza,3767,55,M,Doctorado,0,0
Diego,Palma de Mallorca,2107,45,M,Bachillerato,1,0
Luis,Valencia,3692,65,M,Doctorado,1,1
Elena,Málaga,4759,62,F,Licenciatura,1,1
Juan,Sevilla,1408,20,F,Maestría,0,0
Carlos,Las Palmas,3011,32,M,Bachillerato,0,1
Jose,Bilbao,4221,22,M,Bachillerato,1,1
Carlos,Sevilla,3658,49,F,Doctorado,0,0
Pedro,Barcelona,1290,32,M,Bachillerato,0,0
Juan,Granada,1353,25,F,Maestría,0,1
Luis,Madrid,4224,64,F,Bachillerato,1,0
Pedro,Valencia,3461,56,M,Maestría,1,0
Ana,Sevilla,4880,18,F,Licenciatura,0,0
Laura,Granada,1448,47,F,Bachillerato,1,1
Elena,Bilbao,3129,69,F,Maestría,0,0
Pedro,Valencia,3317,24,M,Maestría,1,0
Maria,Granada,1508,56,F,Maestría,1,0
Diego,Granada,4425,57,M,Licenciatura,1,0
Pedro,Málaga,3567,69,M,Licenciatura,0,1
Luis,Las Palmas,4007,18,M,Maestría,0,1
Pedro,Sevilla,3233,31,M,Licenciatura,0,1
Pedro,Bilbao,2436,59,M,Doctorado,0,0
Carlos,Bilbao,3373,41,M,Maestría,1,0
Maria,Bilbao,4559,19,F,Maestría,0,0
Laura,Sevilla,2242,36,F,Doctorado,0,0
Luis,Zaragoza,4986,50,F,Bachillerato,0,0
Carlos,Palma de Mallorca,2174,67,M,Licenciatura,1,0
Juan,Zaragoza,1002,39,M,Bachillerato,1,1
Pedro,Bilbao,1293,27,F,Bachillerato,1,1
Luis,Sevilla,4089,28,M,Licenciatura,0,0
Luis,Barcelona,3904,60,F,Bachillerato,1,1
Maria,Valencia,3204,39,M,Bachillerato,0,0
Luis,Zaragoza,1134,24,F,Licenciatura,1,1
Juan,Valencia,4943,45,M,Doctorado,0,0
Pedro,Sevilla,3711,22,M,Doctorado,1,0
Luis,Madrid,2752,24,M,Doctorado,1,1
Juan,Sevilla,1158,21,M,Doctorado,1,1
Luis,Sevilla,2532,18,F,Bachillerato,1,1
Laura,Madrid,2477,27,M,Doctorado,1,0
Diego,Las Palmas,1968,36,M,Doctorado,0,1
Laura,Madrid,1162,61,F,Maestría,1,0
Pedro,Madrid,2489,55,M,Licenciatura,0,1
Pedro,Valencia,4003,23,M,Bachillerato,0,0
Luis,Zaragoza,4680,20,M,Doctorado,1,1
Luis,Zaragoza,3968,43,F,Licenciatura,1,1
Pedro,Valencia,2765,50,M,Licenciatura,0,0
Pedro,Granada,1174,56,F,Licenciatura,0,1
Ana,Sevilla,4898,55,F,Licenciatura,1,1
Jose,Málaga,1662,51,M,Doctorado,1,0
Maria,Valencia,2154,40,F,Doctorado,1,1
Diego,Palma de Mallorca,2914,54,M,Maestría,1,0
Jose,Zaragoza,2880,39,F,Bachillerato,0,0
Elena,Málaga,1417,31,F,Bachillerato,1,1
Ana,Las Palmas,4829,46,M,Maestría,1,1
Laura,Valencia,1269,67,F,Doctorado,1,0
Elena,Málaga,1106,42,F,Licenciatura,0,0
Diego,Zaragoza,4376,19,F,Bachillerato,1,1
Diego,Bilbao,3473,50,F,Maestría,0,0
Laura,Barcelona,4266,35,F,Doctorado,0,1
Ana,Palma de Mallorca,3653,44,M,Maestría,1,1
Elena,Barcelona,3509,31,M,Maestría,1,0
Carlos,Valencia,1744,49,M,Bachillerato,1,0
Ana,Zaragoza,2583,32,M,Bachillerato,1,1
Maria,Málaga,1479,59,M,Doctorado,0,0
Elena,Las Palmas,2705,50,F,Licenciatura,0,0
Ana,Valencia,1111,69,F,Licenciatura,1,1
Carlos,Madrid,2627,53,M,Bachillerato,1,0
Juan,Palma de Mallorca,4701,57,M,Doctorado,1,0
Elena,Sevilla,2165,55,F,Doctorado,1,0
Diego,Madrid,3593,18,F,Bachillerato,0,0
Carlos,Granada,3930,46,M,Maestría,1,1
Pedro,Bilbao,3215,52,F,Bachillerato,1,0
Ana,Palma de Mallorca,2406,32,M,Bachillerato,1,1
Jose,Bilbao,3995,29,F,Bachillerato,1,1
Ana,Valencia,1338,56,F,Doctorado,1,1
Carlos,Málaga,2106,57,M,Licenciatura,1,0
Maria,Madrid,4232,20,F,Maestría,1,0
Laura,Sevilla,3065,35,M,Licenciatura,0,1
Ana,Granada,4515,68,F,Bachillerato,0,0
Ana,Las Palmas,3476,51,F,Doctorado,1,0
Laura,Barcelona,2220,60,F,Doctorado,1,0
Luis,Granada,4748,60,M,Maestría,1,0
Carlos,Granada,4120,61,M,Licenciatura,0,0
Jose,Zaragoza,4309,33,M,Doctorado,0,1
Elena,Bilbao,1041,25,M,Licenciatura,0,0
Juan,Barcelona,2541,54,F,Bachillerato,0,1
Jose,Valencia,1877,67,M,Maestría,0,1
Pedro,Zaragoza,4840,55,M,Bachillerato,1,0
Pedro,Bilbao,3806,42,F,Bachillerato,0,1
Diego,Las Palmas,1003,25,F,Doctorado,1,0
Diego,Málaga,2361,21,M,Doctorado,1,1
Diego,Palma de Mallorca,4095,65,M,Maestría,0,0
Carlos,Sevilla,3599,63,M,Maestría,1,1
Pedro,Las Palmas,3553,27,F,Doctorado,0,1
Pedro,Palma de Mallorca,3175,27,M,Maestría,1,0
Ana,Bilbao,1722,35,M,Doctorado,0,1
Maria,Las Palmas,1396,44,F,Licenciatura,1,1
Carlos,Barcelona,3716,57,M,Doctorado,1,1
Ana,Las Palmas,3814,39,F,Licenciatura,1,1
Elena,Zaragoza,3116,54,M,Licenciatura,1,0
Diego,Valencia,1898,64,M,Licenciatura,0,1
Juan,Palma de Mallorca,2890,39,F,Maestría,1,1
Luis,Zaragoza,3955,60,F,Maestría,0,0
Luis,Las Palmas,2689,69,F,Licenciatura,0,0
Jose,Valencia,3064,58,M,Maestría,1,1
Laura,Madrid,4205,28,F,Licenciatura,1,0
Ana,Las Palmas,1938,18,M,Doctorado,0,0
Diego,Barcelona,2065,67,F,Licenciatura,0,1
Elena,Bilbao,3218,56,F,Doctorado,1,0
Maria,Palma de Mallorca,1444,54,F,Licenciatura,1,0
Carlos,Barcelona,4158,34,M,Maestría,0,1
Diego,Málaga,3114,33,M,Licenciatura,1,1
Maria,Málaga,4552,20,M,Bachillerato,0,0
Elena,Granada,4907,28,F,Licenciatura,1,1
Luis,Palma de Mallorca,2954,45,F,Maestría,1,1
Juan,Las Palmas,4729,66,F,Doctorado,1,0
Juan,Las Palmas,1357,30,F,Maestría,1,1
Juan,Valencia,2072,35,F,Doctorado,1,1
Diego,Barcelona,3292,37,M,Maestría,1,1
